country	date	population	daily_confirmed	daily_death	daily_recovered	confirmed	death	recovered
Indonesia	2020-07-29	273523615	1904	83	2154	104432	4975	62138
United Kingdom	2020-07-29	67886011	847	0	0	303063	41254	1438
Vietnam	2020-07-29	97338579	50	0	4	459	0	369
China	2020-07-29	1431776124	127	0	17	84211	4634	79003
United Arab Emirates	2020-07-30	9890402	283	2	283	60223	349	53626
Australia	2020-07-30	25499884	377	5	224	16903	196	9759
Brazil	2020-07-30	212559417	53264	1267	52047	2617187	91461	1956807
Germany	2020-07-30	83783942	864	3	441	209535	9144	191551
Russia	2020-07-30	145934462	5468	161	8735	832993	13778	628482
France	2020-07-30	65273511	1303	11	132	225936	30257	81632
Philippines	2020-07-30	109581078	3980	40	114	89374	1983	65064
"Korea, South"	2020-07-30	51269185	31	0	50	14305	301	13183
Netherlands	2020-07-30	17134872	341	0	0	54249	6166	200
Canada	2020-07-30	37742154	466	6	562	115862	8975	102344
Malaysia	2020-07-30	32365999	12	0	27	8964	125	8616
US	2020-07-30	331002651	65954	1183	0	4479015	152645	0
Mexico	2020-07-30	128932753	8458	688	7015	416179	46000	320100
Japan	2020-07-30	126476461	1586	6	750	34670	1007	24024
Thailand	2020-07-30	69799978	6	0	14	3304	58	3111
Turkey	2020-07-30	84339067	982	17	996	229891	5674	213539
Spain	2020-07-30	46754778	3092	2	0	285430	28443	150376
Hong Kong(China)	2020-07-30	7547652	121	2	91	3151	25	1660
Singapore	2020-07-30	5850342	396	0	183	51809	27	46308
India	2020-07-30	1380004385	61242	793	39026	1634746	35718	1055348
Indonesia	2020-07-30	273523615	2040	73	1615	106336	5058	64292
United Kingdom	2020-07-30	67886011	883	20	1	303910	41254	1438
Vietnam	2020-07-30	97338579	49	3	0	509	0	373
China	2020-07-30	1431776124	45	0	16	84338	4634	79020
United Arab Emirates	2020-07-31	9890402	254	0	346	60506	351	53909
Australia	2020-07-31	25499884	615	7	-2770	17280	201	9983
Brazil	2020-07-31	212559417	41541	941	29128	2670451	92728	2008854
Germany	2020-07-31	83783942	606	7	644	210399	9147	191992
Russia	2020-07-31	145934462	5429	95	8099	838461	13939	637217
France	2020-07-31	65273511	62	0	0	227239	30268	81764
Philippines	2020-07-31	109581078	4878	16	87	93354	2023	65178
"Korea, South"	2020-07-31	51269185	30	0	26	14336	301	13233
Netherlands	2020-07-31	17134872	431	1	0	54590	6166	200
Canada	2020-07-31	37742154	271	4	166	116328	8981	102906
Malaysia	2020-07-31	32365999	9	0	3	8976	125	8643
US	2020-07-31	331002651	57725	1119	0	4544969	153828	0
Mexico	2020-07-31	128932753	9556	784	7752	424637	46688	327115
Japan	2020-07-31	126476461	1534	0	573	36256	1013	24774
Thailand	2020-07-31	69799978	2	0	10	3310	58	3125
Turkey	2020-07-31	84339067	996	19	981	230873	5691	214535
Spain	2020-07-31	46754778	0	0	0	288522	28445	150376
Hong Kong(China)	2020-07-31	7547652	124	6	107	3272	27	1751
Singapore	2020-07-31	5850342	307	0	249	52205	27	46491
India	2020-07-31	1380004385	54735	853	51255	1695988	36511	1094374
Indonesia	2020-07-31	273523615	1560	62	2012	108376	5131	65907
United Kingdom	2020-07-31	67886011	769	13	2	304793	41274	1439
Vietnam	2020-07-31	97338579	32	0	0	558	3	373
China	2020-07-31	1431776124	48	0	13	84383	4634	79036
United Arab Emirates	2020-08-01	9890402	239	0	360	60760	351	54255
Australia	2020-08-01	25499884	423	13	418	17895	208	7213
Brazil	2020-08-01	212559417	24066	524	24894	2711992	93669	2037982
Germany	2020-08-01	83783942	215	0	272	211005	9154	192636
Russia	2020-08-01	145934462	5387	70	3645	843890	14034	645316
France	2020-08-01	65273511	3	0	0	227301	30268	81764
Philippines	2020-08-01	109581078	4953	20	292	98232	2039	65265
"Korea, South"	2020-08-01	51269185	23	0	21	14366	301	13259
Netherlands	2020-08-01	17134872	387	2	6	55021	6167	200
Canada	2020-08-01	37742154	236	3	129	116599	8985	103072
Malaysia	2020-08-01	32365999	14	0	17	8985	125	8646
US	2020-08-01	331002651	47410	457	0	4602694	154947	0
Mexico	2020-08-01	128932753	4853	274	7660	434193	47472	334867
Japan	2020-08-01	126476461	1331	0	401	37790	1013	25347
Thailand	2020-08-01	69799978	5	0	7	3312	58	3135
Turkey	2020-08-01	84339067	987	18	978	231869	5710	215516
Spain	2020-08-01	46754778	0	0	0	288522	28445	150376
Hong Kong(China)	2020-08-01	7547652	115	2	101	3396	33	1858
Singapore	2020-08-01	5850342	313	0	186	52512	27	46740
India	2020-08-01	1380004385	52972	771	40574	1750723	37364	1145629
Indonesia	2020-08-01	273523615	1519	43	1056	109936	5193	67919
United Kingdom	2020-08-01	67886011	747	5	3	305562	41287	1441
Vietnam	2020-08-01	97338579	31	3	0	590	3	373
China	2020-08-01	1431776124	43	0	10	84431	4634	79049
United Arab Emirates	2020-08-02	9890402	164	0	248	60999	351	54615
Australia	2020-08-02	25499884	412	11	0	18318	221	7631
Brazil	2020-08-02	212559417	20106	602	36100	2736058	94193	2062876
Germany	2020-08-02	83783942	891	0	686	211220	9154	192908
Russia	2020-08-02	145934462	5364	79	3411	849277	14104	648961
France	2020-08-02	65273511	3361	30	0	227304	30268	81764
Philippines	2020-08-02	109581078	3145	45	264	103185	2059	65557
"Korea, South"	2020-08-02	51269185	34	0	72	14389	301	13280
Netherlands	2020-08-02	17134872	378	0	1	55408	6169	206
Canada	2020-08-02	37742154	256	0	83	116835	8988	103201
Malaysia	2020-08-02	32365999	2	0	4	8999	125	8663
US	2020-08-02	331002651	40876	559	0	4650104	155404	0
Mexico	2020-08-02	128932753	4767	266	10915	439046	47746	342527
Japan	2020-08-02	126476461	965	5	728	39121	1013	25748
Thailand	2020-08-02	69799978	3	0	0	3317	58	3142
Turkey	2020-08-02	84339067	995	19	1003	232856	5728	216494
Spain	2020-08-02	46754778	8532	27	0	288522	28445	150376
Hong Kong(China)	2020-08-02	7547652	78	3	78	3511	35	1959
Singapore	2020-08-02	5850342	226	0	253	52825	27	46926
India	2020-08-02	1380004385	52050	803	44306	1803695	38135	1186203
Indonesia	2020-08-02	273523615	1679	66	1262	111455	5236	68975
United Kingdom	2020-08-02	67886011	942	1	1	306309	41292	1444
Vietnam	2020-08-02	97338579	31	1	1	621	6	373
China	2020-08-02	1431776124	36	0	17	84474	4634	79059
United Arab Emirates	2020-08-03	9890402	189	0	227	61163	351	54863
Australia	2020-08-03	25499884	715	15	174	18730	232	7631
Brazil	2020-08-03	212559417	56283	1358	58508	2756164	94795	2098976
Germany	2020-08-03	83783942	717	9	579	212111	9154	193594
Russia	2020-08-03	145934462	5121	144	7863	854641	14183	652372
France	2020-08-03	65273511	971	2	0	230665	30298	81764
Philippines	2020-08-03	109581078	6263	11	228	106330	2104	65821
"Korea, South"	2020-08-03	51269185	33	1	54	14423	301	13352
Netherlands	2020-08-03	17134872	493	1	0	55786	6169	207
Canada	2020-08-03	37742154	700	9	774	117091	8988	103284
Malaysia	2020-08-03	32365999	1	0	16	9001	125	8667
US	2020-08-03	331002651	61761	1255	0	4690980	155963	0
Mexico	2020-08-03	128932753	6148	857	4002	443813	48012	353442
Japan	2020-08-03	126476461	1246	5	711	40086	1018	26476
Thailand	2020-08-03	69799978	1	0	0	3320	58	3142
Turkey	2020-08-03	84339067	1083	18	994	233851	5747	217497
Spain	2020-08-03	46754778	5760	26	0	297054	28472	150376
Hong Kong(China)	2020-08-03	7547652	80	4	104	3589	38	2037
Singapore	2020-08-03	5850342	295	0	275	53051	27	47179
India	2020-08-03	1380004385	52509	857	51706	1855745	38938	1230509
Indonesia	2020-08-03	273523615	1922	86	1813	113134	5302	70237
United Kingdom	2020-08-03	67886011	675	18	0	307251	41293	1445
Vietnam	2020-08-03	97338579	20	1	4	652	7	374
China	2020-08-03	1431776124	27	0	17	84510	4634	79076
United Arab Emirates	2020-08-04	9890402	254	2	295	61352	351	55090
Australia	2020-08-04	25499884	445	8	142	19445	247	7805
Brazil	2020-08-04	212559417	56169	1366	32877	2812447	96153	2157484
Germany	2020-08-04	83783942	1285	16	395	212828	9163	194173
Russia	2020-08-04	145934462	5186	138	7534	859762	14327	660235
France	2020-08-04	65273511	1708	11	534	231636	30300	81764
Philippines	2020-08-04	109581078	3387	8	221	112593	2115	66049
"Korea, South"	2020-08-04	51269185	43	0	95	14456	302	13406
Netherlands	2020-08-04	17134872	471	3	0	56279	6170	207
Canada	2020-08-04	37742154	365	5	319	117791	8997	104058
Malaysia	2020-08-04	32365999	21	0	18	9002	125	8683
US	2020-08-04	331002651	54667	1408	0	4752741	157218	0
Mexico	2020-08-04	128932753	6139	829	4320	449961	48869	357444
Japan	2020-08-04	126476461	1355	7	833	41332	1023	27187
Thailand	2020-08-04	69799978	7	0	2	3321	58	3142
Turkey	2020-08-04	84339067	1178	19	1015	234934	5765	218491
Spain	2020-08-04	46754778	2953	1	0	302814	28498	150376
Hong Kong(China)	2020-08-04	7547652	85	1	173	3669	42	2141
Singapore	2020-08-04	5850342	908	0	314	53346	27	47454
India	2020-08-04	1380004385	56282	904	46121	1908254	39795	1282215
Indonesia	2020-08-04	273523615	1815	64	1839	115056	5388	72050
United Kingdom	2020-08-04	67886011	906	14	1	307926	41311	1445
Vietnam	2020-08-04	97338579	45	1	3	672	8	378
China	2020-08-04	1431776124	37	0	10	84537	4634	79093
United Arab Emirates	2020-08-05	9890402	239	1	354	61606	353	55385
Australia	2020-08-05	25499884	382	11	178	19890	255	7947
Brazil	2020-08-05	212559417	53989	1226	40181	2868616	97519	2190361
Germany	2020-08-05	83783942	926	2	713	214113	9179	194568
Russia	2020-08-05	145934462	5239	114	7300	864948	14465	667769
France	2020-08-05	65273511	1601	4	294	233344	30311	82298
Philippines	2020-08-05	109581078	3480	27	567	115980	2123	66270
"Korea, South"	2020-08-05	51269185	20	1	42	14499	302	13501
Netherlands	2020-08-05	17134872	715	0	28	56750	6173	207
Canada	2020-08-05	37742154	333	7	301	118156	9002	104377
Malaysia	2020-08-05	32365999	15	0	11	9023	125	8701
US	2020-08-05	331002651	59633	1181	0	4807408	158626	0
Mexico	2020-08-05	128932753	6590	819	3547	456100	49698	361764
Japan	2020-08-05	126476461	1485	6	838	42687	1030	28020
Thailand	2020-08-05	69799978	2	0	4	3328	58	3144
Turkey	2020-08-05	84339067	1153	14	1040	236112	5784	219506
Spain	2020-08-05	46754778	4088	1	0	305767	28499	150376
Hong Kong(China)	2020-08-05	7547652	95	3	144	3754	43	2314
Singapore	2020-08-05	5850342	301	0	263	54254	27	47768
India	2020-08-05	1380004385	62538	886	49769	1964536	40699	1328336
Indonesia	2020-08-05	273523615	1882	69	1756	116871	5452	73889
United Kingdom	2020-08-05	67886011	964	18	1	308832	41325	1446
Vietnam	2020-08-05	97338579	33	1	11	717	9	381
China	2020-08-05	1431776124	37	0	31	84574	4634	79103
United Arab Emirates	2020-08-06	9890402	216	2	276	61845	354	55739
Australia	2020-08-06	25499884	426	12	441	20272	266	8125
Brazil	2020-08-06	212559417	49403	1085	41757	2922605	98745	2230542
Germany	2020-08-06	83783942	1157	14	654	215039	9181	195281
Russia	2020-08-06	145934462	5191	119	7209	870187	14579	675069
France	2020-08-06	65273511	2387	13	376	234945	30315	82592
Philippines	2020-08-06	109581078	3294	18	15	119460	2150	66837
"Korea, South"	2020-08-06	51269185	43	1	86	14519	303	13543
Netherlands	2020-08-06	17134872	652	1	2	57465	6173	235
Canada	2020-08-06	37742154	444	5	450	118489	9009	104678
Malaysia	2020-08-06	32365999	25	0	15	9038	125	8712
US	2020-08-06	331002651	61218	1291	0	4867041	159807	0
Mexico	2020-08-06	128932753	6717	794	4787	462690	50517	365311
Japan	2020-08-06	126476461	1605	7	1383	44172	1036	28858
Thailand	2020-08-06	69799978	15	0	0	3330	58	3148
Turkey	2020-08-06	84339067	1185	15	1028	237265	5798	220546
Spain	2020-08-06	46754778	4507	3	0	309855	28500	150376
Hong Kong(China)	2020-08-06	7547652	89	1	162	3849	46	2458
Singapore	2020-08-06	5850342	242	0	281	54555	27	48031
India	2020-08-06	1380004385	61537	933	48900	2027074	41585	1378105
Indonesia	2020-08-06	273523615	2473	72	1912	118753	5521	75645
United Kingdom	2020-08-06	67886011	900	12	0	309796	41343	1447
Vietnam	2020-08-06	97338579	39	0	3	750	10	392
China	2020-08-06	1431776124	31	0	34	84611	4634	79134
United Arab Emirates	2020-08-07	9890402	239	0	230	62061	356	56015
Australia	2020-08-07	25499884	386	17	314	20698	278	8566
Brazil	2020-08-07	212559417	46389	827	49238	2972008	99830	2272299
Germany	2020-08-07	83783942	707	6	615	216196	9195	195935
Russia	2020-08-07	145934462	5185	129	6578	875378	14698	682278
France	2020-08-07	65273511	70	1	0	237332	30328	82968
Philippines	2020-08-07	109581078	4131	41	265	122754	2168	66852
"Korea, South"	2020-08-07	51269185	36	1	13	14562	304	13629
Netherlands	2020-08-07	17134872	600	4	0	58117	6174	237
Canada	2020-08-07	37742154	224	3	127	118933	9014	105128
Malaysia	2020-08-07	32365999	7	0	47	9063	125	8727
US	2020-08-07	331002651	63730	1087	0	4928259	161098	0
Mexico	2020-08-07	128932753	6495	695	7027	469407	51311	370098
Japan	2020-08-07	126476461	1571	1	1007	45777	1043	30241
Thailand	2020-08-07	69799978	3	0	2	3345	58	3148
Turkey	2020-08-07	84339067	1172	16	1082	238450	5813	221574
Spain	2020-08-07	46754778	0	0	0	314362	28503	150376
Hong Kong(China)	2020-08-07	7547652	69	0	135	3938	47	2620
Singapore	2020-08-07	5850342	132	0	271	54797	27	48312
India	2020-08-07	1380004385	64399	861	53879	2088611	42518	1427005
Indonesia	2020-08-07	273523615	2277	65	1749	121226	5593	77557
United Kingdom	2020-08-07	67886011	765	3	2	310696	41355	1447
Vietnam	2020-08-07	97338579	23	0	0	789	10	395
China	2020-08-07	1431776124	23	0	46	84642	4634	79168
United Arab Emirates	2020-08-08	9890402	225	1	323	62300	356	56245
Australia	2020-08-08	25499884	313	18	2	21084	295	8880
